id,activity_type,date,time_spent
5211864,join_session_replay - Scheduled 1:n,"February 25,2022",22.57917005
7548964,homework,"January 17,2022",3.62197008
4924474,join_session_live - Scheduled 1:n,"January 17,2022",65.21278998
5992917,join_session_replay - Scheduled 1:n,"February 20,2022",24.59620064
3700749,join_group,"February 16,2022",0
195004,homework,"February 16,2022",4.209255163
195004,homework,"February 22,2022",3.416290487
195004,join_group,"February 16,2022",0
843947,join_session_live - Scheduled 1:n,"February 20,2022",65.19487717
195004,join_session_replay - Scheduled 1:n,"February 16,2022",28.73250462
7133884,Live Practice Game,"February 22,2022",1.78925979
8720095,join_session_live - Scheduled 1:n,"February 16,2022",65.13131538
4974455,quizon,"February 16,2022",0
7009471,enter_group,"February 19,2022",0
7545099,join_session_live - Scheduled 1:n,"February 16,2022",65.06577315
671533,join_session_replay - Scheduled 1:n,"January 21,2022",28.2334374
2931731,Live Practice Game,"February 16,2022",1.83054987
2931731,homework,"February 16,2022",1.806112411
712994,exit_group_section - post_details,"February 19,2022",0
5601182,join_group,"February 16,2022",0
5842230,enter_group,"January 17,2022",0
5842230,quizon,"January 17,2022",0
4822982,exit_group_section - post_details,"February 4,2022",0
7552918,exit_group_section - post_details,"February 16,2022",0
7552918,join_session_replay - Scheduled 1:n,"February 16,2022",17.21938643
6809553,exit_group_section - post_details,"January 28,2022",0
6809553,exit_group_section - post_details,"February 11,2022",0
2683558,exit_group_section - post_details,"February 19,2022",0
2683558,join_session_replay - Scheduled 1:n,"February 19,2022",3.353221637
491862,Live Practice Game,"February 16,2022",0.068176144
439621,quizon,"February 22,2022",0
791662,join_session_live - Scheduled 1:n,"February 19,2022",64.98625439
8399187,join_session_live - Scheduled 1:n,"February 14,2022",64.96524326
6658190,join_session_replay - Scheduled 1:n,"February 16,2022",1.372450361
8655822,homework,"February 16,2022",4.758002922
311598,enter_group,"January 21,2022",0
4608441,exit_group_section - post_details,"February 20,2022",0
5097792,join_session_live - Scheduled Competition,"January 7,2022",185.1930283
2608916,join_session_live - Scheduled 1:n,"February 19,2022",64.89215376
1540309,join_session_replay - Scheduled 1:n,"February 14,2022",6.653756196
1986108,join_session_live - Scheduled 1:n,"February 20,2022",64.87425055
5099843,join_session_live - Scheduled 1:n,"February 16,2022",64.84108994
1395154,homework,"January 29,2022",4.416579267
6621996,join_group,"January 29,2022",0
2593661,join_session_replay - Scheduled 1:n,"February 16,2022",5.829073601
5467339,join_group,"February 19,2022",0
5467339,join_session_live - Scheduled Competition,"February 19,2022",22.83430855
8799791,homework,"January 17,2022",4.390855675
5068911,homework,"February 19,2022",0.390569121
5174464,Live Practice Game,"February 19,2022",1.025801562
5174464,join_group,"February 19,2022",0
5174464,quizon,"February 19,2022",0
5165956,join_session_replay - Scheduled 1:n,"February 19,2022",24.8685482
670679,exit_group_section - post_details,"January 7,2022",0
670679,exit_group_section - post_details,"January 11,2022",0
670679,exit_group_section - post_details,"January 27,2022",0
659340,join_session_live - Scheduled 1:n,"February 16,2022",64.83725647
2608216,exit_group_section - post_details,"February 14,2022",0
3816776,exit_group_section - post_details,"January 7,2022",0
8088620,homework,"January 17,2022",0.001188571
8655035,join_session_replay - Scheduled 1:n,"January 21,2022",26.71201399
3275614,join_session_live - Scheduled 1:n,"February 16,2022",64.49083802
5979078,join_group,"February 19,2022",0
1016127,join_session_live - Scheduled Competition,"February 19,2022",63.08485878
1911131,join_session_replay - Scheduled 1:n,"February 14,2022",21.89302306
5092563,exit_group_section - post_details,"January 7,2022",0
2863165,exit_group_section - post_details,"February 19,2022",0
7930920,join_session_live - Scheduled 1:n,"February 16,2022",64.45886083
3896526,Live Practice Game,"January 29,2022",0.570723076
2308106,Live Practice Game,"January 28,2022",0.737998901
546891,join_group,"February 16,2022",0
6710971,homework,"February 25,2022",2.224447792
5162232,Live Practice Game,"February 25,2022",0.473802151
7708948,join_group,"February 20,2022",0
209676,exit_group_section - post_details,"February 3,2022",0
8761283,join_group,"February 16,2022",0
8761283,join_session_live - Scheduled Competition,"February 16,2022",47.18664762
8761283,quizon,"February 16,2022",0
1582974,enter_group,"February 16,2022",0
1582974,enter_group,"February 19,2022",0
1582974,join_group,"February 14,2022",0
8287317,join_session_live - Scheduled 1:n,"January 27,2022",64.44753619
1582974,join_session_live - Scheduled Competition,"February 16,2022",49.23728694
1582974,join_session_live - Scheduled Competition,"February 19,2022",73.7523666
3457542,exit_group_section - post_details,"January 17,2022",0
7670122,join_group,"February 19,2022",0
260576,join_session_live - Scheduled 1:n,"January 17,2022",64.34415631
2539912,join_session_live - Scheduled Competition,"February 22,2022",190.4351351
2794361,join_group,"February 11,2022",0
8426988,exit_group_section - post_details,"February 20,2022",0
1946979,join_group,"February 16,2022",0
749976,join_group,"February 19,2022",0
4490358,join_session_live - Scheduled 1:n,"February 19,2022",64.27936311
4304203,homework,"February 19,2022",1.923234937
469274,homework,"February 19,2022",1.33777535
4314694,join_session_live - Scheduled 1:n,"February 25,2022",64.2390419
6007006,join_session_live - Scheduled 1:n,"February 22,2022",63.97900879
1818947,join_session_live - Scheduled 1:n,"February 19,2022",63.95831335
2354065,exit_group_section - post_details,"February 19,2022",0
3660008,homework,"February 25,2022",1.414994712
3805288,join_session_live - Scheduled Competition,"February 25,2022",195.2879071
7356477,join_group,"February 19,2022",0
7356477,join_session_replay - Scheduled 1:n,"February 19,2022",17.99856883
7826280,homework,"January 28,2022",1.906029606
5493213,join_session_live - Scheduled 1:n,"February 16,2022",63.95226403
4510789,exit_group_section - post_details,"January 17,2022",0
455835,homework,"February 16,2022",3.242756776
455835,homework,"February 19,2022",1.433397664
5281599,join_session_live - Scheduled 1:n,"February 19,2022",63.94474163
4248517,join_session_live - Scheduled 1:n,"February 19,2022",63.7103656
3398659,exit_group_section - post_details,"January 27,2022",0
7772182,join_session_live - Scheduled 1:n,"February 16,2022",63.63474236
2821584,homework,"January 7,2022",1.236795647
6772745,join_group,"February 19,2022",0
6252093,exit_group_section - post_details,"February 14,2022",0
6252093,homework,"February 16,2022",0.866940118
2063945,exit_group_section - post_details,"February 3,2022",0
4491799,join_session_live - Scheduled 1:n,"February 19,2022",63.62535919
8885402,join_session_live - Scheduled 1:n,"January 17,2022",63.58818912
4350459,join_session_live - Scheduled Competition,"January 17,2022",183.5090544
4350459,join_session_live - Scheduled Competition,"February 16,2022",6.957932506
3764881,join_session_live - Scheduled 1:n,"February 16,2022",63.45588345
4595285,homework,"January 27,2022",0.093502305
3189360,exit_group_section - post_details,"February 19,2022",0
3189360,join_session_live - Scheduled Competition,"February 19,2022",8.256712659
8298928,join_session_live - Scheduled Competition,"January 29,2022",9.852474024
4663642,join_session_live - Scheduled 1:n,"February 19,2022",63.43046308
6511016,join_session_replay - Scheduled 1:n,"February 20,2022",23.84638187
3656379,join_group,"February 16,2022",0
7399165,join_session_live - Scheduled 1:n,"February 16,2022",63.35621001
2442167,join_group,"February 16,2022",0
4639103,join_session_live - Scheduled 1:n,"February 16,2022",63.25055366
639922,exit_group_section - post_details,"January 27,2022",0
639922,homework,"January 27,2022",0.124379477
639922,homework,"January 28,2022",0.406369631
1731462,join_session_live - Scheduled Competition,"February 4,2022",36.26403233
6429477,join_session_live - Scheduled 1:n,"February 16,2022",63.22676199
1981789,join_session_live - Scheduled Competition,"February 16,2022",186.0409385
7424626,homework,"February 16,2022",0.506422529
1951784,join_session_live - Scheduled 1:n,"February 16,2022",63.12490225
5518263,join_session_live - Scheduled 1:n,"January 27,2022",63.10469025
1191683,join_session_live - Scheduled Competition,"January 17,2022",64.68136231
745426,exit_group_section - post_details,"January 17,2022",0
745426,exit_group_section - post_details,"February 19,2022",0
745426,homework,"February 16,2022",0.261310715
1132306,join_session_live - Scheduled 1:n,"January 17,2022",63.06682286
301009,join_session_live - Scheduled 1:n,"February 16,2022",63.01740346
745426,join_session_live - Scheduled Competition,"February 16,2022",45.42858823
745426,join_session_replay - Scheduled 1:n,"February 16,2022",13.97736635
745426,join_session_replay - Scheduled 1:n,"February 19,2022",8.885954855
7132447,join_group,"January 17,2022",0
2085896,join_group,"February 16,2022",0
7833836,Live Practice Game,"January 7,2022",0.730359775
7833836,exit_group_section - post_details,"January 7,2022",0
7833836,join_group,"January 7,2022",0
7833836,join_session_replay - Scheduled 1:n,"January 7,2022",28.07801526
7833836,quizon,"January 7,2022",0
1570142,join_session_live - Scheduled 1:n,"January 17,2022",63.00702701
1279104,join_group,"February 16,2022",0
3959952,join_session_live - Scheduled 1:n,"February 16,2022",62.99203341
2095717,join_session_live - Scheduled 1:n,"February 16,2022",62.98122463
577686,Live Practice Game,"February 16,2022",1.80082473
577686,enter_group,"February 16,2022",0
6202818,exit_group_section - post_details,"February 16,2022",0
3827960,join_group,"February 16,2022",0
3184001,join_session_live - Scheduled 1:n,"February 19,2022",62.93594987
8720095,homework,"February 16,2022",3.660843752
410188,join_session_live - Scheduled 1:n,"January 17,2022",62.87114866
8720095,join_session_replay - Scheduled 1:n,"February 16,2022",11.82592427
4532449,join_session_live - Scheduled 1:n,"February 16,2022",62.83062098
5022471,join_session_live - Scheduled 1:n,"January 28,2022",62.73612658
5185159,homework,"February 16,2022",3.23435006
5549655,homework,"February 16,2022",0.970649453
4991390,exit_group_section - post_details,"January 7,2022",0
5623256,homework,"February 16,2022",4.517252511
5623256,quizon,"February 16,2022",0
5389160,homework,"January 28,2022",2.7855817
669958,Live Practice Game,"January 17,2022",0.337747353
669958,enter_group,"January 17,2022",0
669958,homework,"January 17,2022",2.255453451
669958,quizon,"January 17,2022",0
336037,exit_group_section - post_details,"February 19,2022",0
336037,join_session_replay - Scheduled 1:n,"February 19,2022",15.16729392
6205790,join_group,"January 17,2022",0
8197456,join_session_live - Scheduled 1:n,"January 28,2022",62.70632529
8491149,join_session_replay - Scheduled 1:n,"February 16,2022",28.61277828
5495672,join_group,"February 19,2022",0
2231387,join_group,"February 14,2022",0
655580,join_session_live - Scheduled 1:n,"February 16,2022",62.69276982
6185858,join_group,"February 16,2022",0
6626380,join_session_live - Scheduled 1:n,"February 22,2022",62.63813583
1878534,homework,"February 16,2022",4.291623316
5898018,quizon,"January 20,2022",0
3418856,join_group,"February 16,2022",0
584911,join_session_replay - Scheduled 1:n,"February 16,2022",9.812657852
7292169,enter_group,"January 17,2022",0
7292169,enter_group,"February 16,2022",0
8035624,join_session_live - Scheduled 1:n,"February 3,2022",62.60407826
6015431,homework,"January 7,2022",0.368262705
3279186,join_session_live - Scheduled 1:n,"February 4,2022",62.51539861
1528739,homework,"January 17,2022",1.42533006
3106841,homework,"January 17,2022",2.21345211
335185,join_session_live - Scheduled 1:n,"February 22,2022",62.48759319
3661818,quizon,"February 16,2022",0
5413662,join_session_live - Scheduled 1:n,"February 4,2022",62.44511567
5343492,join_session_live - Scheduled 1:n,"February 14,2022",62.39111341
2375011,join_session_replay - Scheduled 1:n,"February 14,2022",7.745327342
6259858,Live Practice Game,"January 17,2022",0.912192008
1558434,quizon,"February 19,2022",0
3568930,exit_group_section - post_details,"February 19,2022",0
7987766,enter_group,"February 16,2022",0
5008839,exit_group_section - post_details,"January 11,2022",0
469864,join_group,"February 19,2022",0
4988309,exit_group_section - post_details,"January 17,2022",0
4988309,exit_group_section - post_details,"February 16,2022",0
3693309,join_session_live - Scheduled 1:n,"February 14,2022",62.33442128
